StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PQ1,PQ2,PQ3,PQ4,PQ5,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q18,Q16,Q17,Q52,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q23,Q24,Q25,Q26#1_1,Q26#1_2,Q26#1_3,Q26#1_4,Q26#1_5,Q26#1_6,Q26#1_7,Q27,Q28,Q29,Q30,Q31,Q14,Q32,Q33#1_1,Q33#2_1,Q34#1_1,Q34#2_1,Q35#1_1,Q35#2_1,Q54_1,Q54_2,Q54_3,Q53_1,Q55_1,Q54,Q56_1,Q56_2,Q56_4,Q56_10,Q56_6,Q56_12,Q56_8,Q56_11,Q56_13,id,RandomID
2024-10-09 12:45:00,2024-10-09 13:01:16,IP Address,148.88.245.80,100,976,True,2024-10-09 13:01:17,R_8IQ8NEDonf9CDtM,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Prefer not to say,172,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,14,Average,A little above the average,40000,165,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,65,More than half the days,Several days,More than half the days,Several days,More than half the days,Several days,Several days,7,4,5,0 days,2 days,0 days,6 days,7 days,1 day,0 days,,173,244,,,Strongly disagree,iPhone,4,30,4,15,,,30,15,30,30,10,strongly disagreee,9,1,3,5,8,2,4,6,7,,372302
2024-10-09 05:21:28,2024-10-10 05:09:23,IP Address,86.168.37.8,100,85674,True,2024-10-10 05:09:23,R_8JqhCMR5f4cOYzQ,,,,,54.1401,-2.6395,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,October,Female,170,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,A little above the average,A little above the average,30000,150,receive £100 for sure,lose £100 for sure,60,,,,,,,,5,4,8,5 days,7 days,0 days,6 days,7 days,0 days,0 days,94,1252,981,,,Strongly disagree,iPhone,4,30,3,0,,,0,0,0,10,15,strongly agree,,,,,,,,,,,782533
2024-10-10 07:18:47,2024-10-10 07:25:36,IP Address,148.88.245.138,100,409,True,2024-10-10 07:25:37,R_21F6hfBqCba9kWS,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Male,180,The oldest of my siblings,UK,"South West, England",GCSE grade A-C,2,A little above the average,A little above the average,30000,500,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,90,Nearly every day,More than half the days,Nearly every day,Nearly every day,Nearly every day,Not at all,Nearly every day,15,14,24,0 days,7 days,0 days,7 days,7 days,5 days,0 days,,132,174,,,Strongly disagree,iPhone,7,30,6,,,,18,26,34,18,4,strongly agree,1,3,7,4,5,6,2,8,9,,780179
2024-10-10 07:18:45,2024-10-10 07:26:09,IP Address,148.88.245.126,100,444,True,2024-10-10 07:26:10,R_8KhdR7Ow79UvTiN,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,165,The oldest of my siblings,UK,Wales,GCSE grade A-C,9,A little above the average,A little above the average,23000,415,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,72,More than half the days,Several days,Several days,Several days,Not at all,Several days,Not at all,13,8,12,2 days,7 days,1 day,7 days,7 days,1 day,0 days,30,450,843,0,10,Disagree,iPhone,3,30,4,15,,,34,56,44,44,20,strongly agree,1,3,2,6,9,4,7,5,8,,630644
2024-10-10 07:18:47,2024-10-10 07:26:31,IP Address,148.88.245.59,100,463,True,2024-10-10 07:26:31,R_2P4QiKvV9FdwiuT,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,25,December,Female,162,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,5,Average,A little below average,30000,400,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,95,Several days,Several days,More than half the days,More than half the days,Several days,Not at all,Not at all,12,15,10,7 days,7 days,0 days,7 days,7 days,0 days,0 days,500,500,600,,,Strongly disagree,iPhone,5,0,4,45,,,41,28,52,33,31,strongly agree,5,4,6,7,9,1,2,8,3,,971808
2024-10-10 07:13:36,2024-10-10 07:28:41,IP Address,148.88.245.46,100,905,True,2024-10-10 07:28:41,R_2gVlTJHzllZDOFz,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,152,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,9,Average,Average,26000,825,receive £100 for sure,lose £100 for sure,75,Several days,Several days,Several days,Several days,Several days,Not at all,Not at all,8,9,10,0 days,7 days,0 days,7 days,7 days,1 day,0 days,,384,687,,,Disagree,iPhone,7,30,6,30,,,70,25,25,45,15,strongly agree,1,2,5,7,9,3,8,4,6,,516465
2024-10-10 07:15:37,2024-10-10 07:29:23,IP Address,148.88.244.183,100,826,True,2024-10-10 07:29:24,R_2WUWeG1hMr8KLrr,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,172,The youngest of my siblings,UK,"North West, England",A-Level Grade A* / A,3,Well above average,Average,36000,500,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,Nearly every day,Several days,More than half the days,More than half the days,Not at all,Several days,Several days,6.37,6.49,7.69,0 days,0 days,0 days,0 days,0 days,7 days,0 days,,,,,,Strongly disagree,Android,5,30,,,6,45,23,38,24,34,11,strongly agree,3,2,4,5,6,1,7,8,9,,518913
2024-10-10 07:18:38,2024-10-10 07:31:22,IP Address,148.88.245.10,100,763,True,2024-10-10 07:31:23,R_2E6teM3mktmjzYF,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,161,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,11,A little below average,Average,25000,1500,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,Nearly every day,Nearly every day,More than half the days,Nearly every day,Nearly every day,Not at all,Nearly every day,"green , blue, yellow, green, blue, red, green, blue, red, green","red, yellow, green, blue, yellow, green, blue, red","yellow, green, blue, red, green, yellow, blue, red, green, yellow",0 days,4 days,0 days,7 days,7 days,5 days,0 days,,129,144,,,Disagree,iPhone,8,0,9,15,,,40,30,50,40,25,strongly agree,4,1,5,3,6,8,9,7,2,,228580
2024-10-10 07:20:16,2024-10-10 07:33:36,IP Address,148.88.245.46,100,800,True,2024-10-10 07:33:36,R_8CDtdgndyQ7wlhj,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,170,An only child,UK,"South East, England (inc. London)",GCSE grade A-C,4,A little below average,Average,25000,867,receive £100 for sure,lose £100 for sure,95,Several days,Several days,Several days,Several days,Not at all,Several days,Not at all,5.78,4.91,6.80,0 days,7 days,0 days,0 days,0 days,7 days,0 days,,48,86,,,Strongly disagree,Android,12,0,,,6,30,50,9,50,25,7,strongly disagreee,1,2,3,6,5,4,7,8,9,,721835
2024-10-10 07:18:50,2024-10-10 07:33:45,IP Address,148.88.245.231,100,895,True,2024-10-10 07:33:45,R_21s7Qp60UJDWAsV,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,165,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,10,A little above the average,A little above the average,30000,325,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,60,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,5.24,2.74,8.63,5 days,7 days,2 days,7 days,7 days,6 days,0 days,149,322,658,31,610,Disagree,iPhone,7,0,4,15,,,70,50,35,30,40,strongly agree,1,2,3,4,5,7,8,6,9,,539793
2024-10-10 07:21:44,2024-10-10 07:33:54,IP Address,148.88.245.38,100,729,True,2024-10-10 07:33:55,R_2f1catA5tt53IAW,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,176,The oldest of my siblings,UK,"North East, England",GCSE grade A-C,5,Average,A little below average,25000,200,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,76,Nearly every day,Nearly every day,Nearly every day,More than half the days,Nearly every day,Not at all,Several days,8,5.11,9.58,0 days,5 days,0 days,7 days,7 days,6 days,0 days,,119,219,,,Disagree,iPhone,7,0,7,30,,,36,29,59,15,16,strongly agree,4,1,3,6,8,7,9,5,2,,198639
2024-10-10 07:29:39,2024-10-10 07:40:59,IP Address,138.68.166.77,100,679,True,2024-10-10 07:40:59,R_8Fb1QBjmx6hRU4W,,,,,51.5368,-0.6718,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,167,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,8,A little below average,Well above average,13500,450,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,60,Not at all,Not at all,Not at all,More than half the days,Several days,Several days,Not at all,5.24,4.24,8.19,2 days,6 days,0 days,7 days,7 days,2 days,0 days,105,202,223,,,Strongly disagree,iPhone,5,15,5,45,,,43,37,57,51,22,strongly disagreee,5,2,7,6,8,9,3,1,4,,449436
2024-10-10 07:19:39,2024-10-10 07:49:49,IP Address,31.94.30.64,100,1809,True,2024-10-10 07:49:49,R_2hEbYNOFQFW4A9q,,,,,53.7945,-1.5524,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,164,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,8,A little below average,Average,25000,500,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,60,More than half the days,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,6,5,8,0 days,7 days,2 days,7 days,7 days,2 days,0 days,,544,335,1,3,Disagree,iPhone,5,0,5,15,,,40,26,62,15,20,strongly disagreee,3,4,8,6,9,1,7,2,5,,255764
2024-10-10 07:30:49,2024-10-10 08:12:29,IP Address,104.28.89.29,100,2500,True,2024-10-10 08:12:30,R_8GKCXWG98wcOuYF,,,,,53.481,-2.2367,anonymous,EN,Yes,Yes,Yes,Yes,Yes,39,May,Male,179,A middle child (I had older and younger siblings),UK,"North West, England",Other (not listed),24,A little above the average,A little above the average,36000,495,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,37,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,6,5,8,0 days,7 days,0 days,0 days,0 days,7 days,0 days,,0,0,,,Strongly disagree,iPhone,3,0,3,30,,,38,32,28,17,20,strongly agree,5,4,9,6,1,2,8,3,7,,315558
2024-10-10 07:35:32,2024-10-10 09:19:57,IP Address,148.88.245.239,100,6264,True,2024-10-10 09:19:58,R_8HUTntvsqCOv9v3,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,157,The oldest of my siblings,Asia,,,8,Average,A little above the average,33000,267,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,88,Several days,Several days,Nearly every day,Nearly every day,Not at all,Nearly every day,Not at all,5.38,3.67,12.8,0 days,7 days,7 days,4 days,0 days,7 days,0 days,,400,39,0,0,Disagree,iPhone,12,0,10,,,,80,59,62,51,35,strongly agree,1,2,3,4,5,6,7,8,9,,265814
2024-10-10 09:12:18,2024-10-10 09:23:42,IP Address,148.88.245.39,100,683,True,2024-10-10 09:23:43,R_2ai9KZV9SYptoFr,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,170,The oldest of my siblings,UK,"Midlands, England",A-Level Grade A* / A,3,A little above the average,Average,25000,700,receive £100 for sure,lose £100 for sure,95,Nearly every day,Nearly every day,Nearly every day,More than half the days,Several days,Several days,Nearly every day,7,5,7,7 days,7 days,0 days,0 days,2 days,6 days,0 days,88,112,198,,,Disagree,iPhone,4,30,4,0,,,20,10,38,12,1,strongly agree,9,1,8,5,3,2,4,6,7,,878225
2024-10-10 09:14:01,2024-10-10 09:33:31,IP Address,148.88.245.235,100,1170,True,2024-10-10 09:33:32,R_2MRGXuVFTlmdgrL,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,October,Male,175,The youngest of my siblings,UK,"North East, England",GCSE grade A-C,1,Average,A little above the average,32000,376,receive £100 for sure,lose £100 for sure,89,Several days,Several days,More than half the days,More than half the days,Nearly every day,Several days,Several days,5.14,3.64,4.26,1 day,6 days,0 days,3 days,0 days,4 days,1 day,52,190,632,,,Agree,iPhone,5,15,2,30,,,33,34,32,24,4,strongly agree,3,4,2,5,1,6,7,8,9,,721619
2024-10-10 09:12:31,2024-10-10 09:39:39,IP Address,148.88.245.27,100,1627,True,2024-10-10 09:39:39,R_2Ftff4ns5NDnITn,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,June,Male,160,A middle child (I had older and younger siblings),UK,"North West, England",A-Level Grade D/E,0,A little above the average,Average,25000,1500,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,60,Nearly every day,Several days,Nearly every day,Several days,Several days,Nearly every day,More than half the days,4.33,3.56,3.55,2 days,5 days,1 day,7 days,7 days,1 day,0 days,143,169,494,5,64,Agree,iPhone,4,15,5,30,,,65,74,56,35,45,strongly disagreee,1,8,4,6,9,2,3,5,7,,790676
2024-10-10 09:27:14,2024-10-10 09:40:30,IP Address,148.88.245.216,100,795,True,2024-10-10 09:40:30,R_2W2Evkf816pwDER,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,173,The youngest of my siblings,UK,Wales,GCSE grade A-C,5,Average,Average,30000,300,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,80,More than half the days,Nearly every day,More than half the days,Several days,Several days,More than half the days,Several days,5.59,6.23,6.67,1 day,7 days,0 days,7 days,6 days,1 day,0 days,32,295,394,,,Disagree,iPhone,3,30,6,0,,,10,5,35,25,3,strongly agree,9,2,6,7,1,3,5,4,8,,908330
2024-10-10 09:06:54,2024-10-10 09:57:34,IP Address,148.88.245.242,100,3039,True,2024-10-10 09:57:34,R_8sbPJaLeMFe6tv8,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,17,October,Female,165,The oldest of my siblings,Asia,,,9,A little below average,Average,60000,637,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,6.04,4.03,6.57,1 day,7 days,0 days,0 days,0 days,6 days,0 days,43,432,389,,,Strongly disagree,iPhone,4,0,5,15,,,25,20,30,35,5,strongly agree,3,1,4,8,5,6,7,2,9,,229111
2024-10-10 09:53:11,2024-10-10 10:13:47,IP Address,148.88.245.20,100,1235,True,2024-10-10 10:13:47,R_8ldyYeZEjemLDgJ,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Male,183,The oldest of my siblings,UK,"North West, England",A-Level Grade A* / A,5,Well above average,Well below average,26000,990,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,80,Not at all,Not at all,Not at all,Not at all,Nearly every day,Several days,Not at all,10 seconds,6 seconds,9 seconds,0 days,1 day,7 days,7 days,7 days,7 days,3 days,,0,0,229,641,Strongly disagree,iPhone,6,30,8,,,,27,7,42,15,5,strongly agree,4,1,5,3,6,2,7,8,9,,486395
2024-10-10 10:05:55,2024-10-10 10:15:06,IP Address,148.88.245.255,100,551,True,2024-10-10 10:15:07,R_8GvM5EGpyDDQ5FN,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Male,180,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,1,Average,Average,30000,350,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,100,Several days,Several days,More than half the days,Not at all,Several days,Not at all,Not at all,4.53s,3.83s,5.01s,0 days,7 days,0 days,7 days,7 days,7 days,7 days,,129,142,,,Strongly agree,iPhone,8,0,10,30,,,50,20,40,24,15,strongly agree,4,2,3,5,6,7,1,8,9,,309402
2024-10-10 07:29:28,2024-10-10 10:15:13,IP Address,104.28.89.27,100,9945,True,2024-10-10 10:15:13,R_8p4nP2NIh9yb7iN,,,,,53.481,-2.2367,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,160,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,5,Well above average,Average,35000,1111,receive £100 for sure,lose £100 for sure,65,Several days,Several days,Several days,Several days,Not at all,Not at all,Not at all,8,5,11,7 days,7 days,0 days,7 days,7 days,7 days,0 days,114,355,566,,,Strongly disagree,iPhone,20,0,24,,,,62,20,38,16,5,strongly agree,5,1,8,9,3,2,6,4,7,,940787
2024-10-10 10:05:21,2024-10-10 10:16:47,IP Address,148.88.245.10,100,686,True,2024-10-10 10:16:47,R_8vjqbDZjg9ip93h,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,160,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,4,A little below average,Average,35000,346,receive £100 for sure,lose £100 for sure,75,Nearly every day,Several days,More than half the days,Not at all,Not at all,Not at all,Several days,11,10,12.82,3 days,7 days,0 days,7 days,7 days,3 days,1 day,0,164,479,,,Disagree,iPhone,5,45,7,15,,,76,64,77,48,38,strongly agree,7,5,8,1,9,4,2,6,3,,482425
2024-10-10 10:05:51,2024-10-10 10:18:31,IP Address,148.88.245.120,100,759,True,2024-10-10 10:18:31,R_8jjkBHYOh1pMHMl,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,168,The youngest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,13,Average,Average,40000,410,receive £100 for sure,lose £100 for sure,20,Nearly every day,More than half the days,Nearly every day,Several days,Several days,Nearly every day,Nearly every day,5.83,5.41,6.61,2 days,7 days,2 days,7 days,5 days,5 days,0 days,1,196,274,2,9,Strongly disagree,iPhone,3,45,3,30,,,50,20,40,40,5,strongly agree,2,1,4,5,6,7,8,9,3,,415378
2024-10-10 10:06:03,2024-10-10 10:19:52,IP Address,148.88.245.187,100,828,True,2024-10-10 10:19:52,R_2Y2Elz0OuuLIFQ5,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,160,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,1,Average,Average,24000,350,receive £100 for sure,lose £100 for sure,95,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,9,9,6,1 day,7 days,1 day,7 days,7 days,7 days,0 days,73,98,158,0,14,Disagree,iPhone,14,30,9,45,,,35,33,53,41,55,strongly agree,4,1,5,6,2,3,9,7,8,,756231
2024-10-10 10:06:12,2024-10-10 10:27:34,IP Address,148.88.245.188,100,1282,True,2024-10-10 10:27:34,R_2HipJPqJ0yQuUro,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Male,182,An only child,UK,"North West, England",GCSE grade A-C,4,Average,Average,32000,1100,receive £100 for sure,lose £100 for sure,98,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,3,2,5,0 days,7 days,0 days,0 days,0 days,7 days,0 days,,37,72,,,Agree,iPhone,2,30,1,45,,,70,50,40,45,15,strongly agree,1,5,9,3,2,4,8,6,7,,585762
2024-10-10 10:06:00,2024-10-10 10:27:56,IP Address,148.88.245.8,100,1315,True,2024-10-10 10:27:56,R_222s5fGwpfdJ9IY,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,20,March,Female,152,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Average,A little above the average,32000,1135,receive £100 for sure,lose £100 for sure,63,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,4.05,4.04,9.98,4 days,7 days,0 days,0 days,7 days,5 days,0 days,318,814,819,,,Strongly disagree,iPhone,7,15,3,30,,,40,35,40,40,12,strongly disagreee,2,5,9,6,1,3,8,4,7,,421356
2024-10-10 10:05:31,2024-10-10 10:28:04,IP Address,148.88.245.164,100,1352,True,2024-10-10 10:28:05,R_8sBvvfRb1YwbIr9,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Prefer not to say,162,The youngest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,3,Average,A little below average,30000,1100,receive £100 for sure,lose £100 for sure,98,More than half the days,Several days,More than half the days,More than half the days,Not at all,Not at all,Several days,4.80,3.41,8.38,0 days,7 days,5 days,7 days,7 days,7 days,6 days,,264,508,2,91,Strongly disagree,iPhone,4,15,10,30,,,40,50,40,40,5,strongly agree,2,3,8,6,1,4,7,5,9,,281934
2024-10-10 10:17:42,2024-10-10 10:28:24,IP Address,148.88.245.107,100,642,True,2024-10-10 10:28:25,R_8YJwwnoVyHipLAB,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,September,Female,166,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,7,Average,A little above the average,40000,1400,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,6.82,4.31,6.71,2 days,7 days,0 days,7 days,7 days,0 days,0 days,199,1443,560,,,Disagree,iPhone,4,15,6,0,,,60,74,60,72,12,strongly agree,1,2,3,4,5,6,7,8,9,,953372
2024-10-10 09:54:41,2024-10-10 10:49:38,IP Address,148.88.245.174,100,3297,True,2024-10-10 10:49:39,R_2Ua4dugW6MNr3lf,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,158,The youngest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,6,Average,Average,30000,825,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,60,More than half the days,Several days,Nearly every day,More than half the days,Not at all,More than half the days,Not at all,5.74,3.88,6.31,3 days,7 days,3 days,7 days,0 days,7 days,7 days,73,439,570,0,0,Strongly disagree,iPhone,6,0,8,,,,47,33,28,8,8,strongly agree,9,2,8,6,1,4,5,3,7,,900828
2024-10-10 09:54:25,2024-10-10 10:50:55,IP Address,148.88.245.52,100,3390,True,2024-10-10 10:50:56,R_8NUmAr3F9kxCKlR,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,160,A middle child (I had older and younger siblings),UK,"North West, England",A-Level Grade B / C,3,Average,Average,25000,440,receive £100 for sure,lose £100 for sure,95,More than half the days,Several days,Several days,More than half the days,Not at all,Not at all,Several days,6,4,8,0 days,7 days,1 day,7 days,7 days,7 days,0 days,,22,360,8,101,Disagree,iPhone,5,15,4,30,,,15,12,30,36,3,strongly agree,3,1,5,6,7,8,4,2,9,,612120
2024-10-10 10:07:54,2024-10-10 10:58:57,IP Address,31.205.105.202,100,3063,True,2024-10-10 10:58:58,R_8PmVoqGTWy7y4Nd,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,175,The youngest of my siblings,UK,"Midlands, England",GCSE grade A-C,8,Average,A little above the average,20000,660,receive £100 for sure,lose £100 for sure,100,Nearly every day,More than half the days,More than half the days,Several days,Not at all,More than half the days,Nearly every day,6,5,7,1 day,7 days,0 days,7 days,7 days,1 day,1 day,109,511,438,,,Disagree,iPhone,7,0,7,15,,,40,10,50,10,5,strongly agree,9,4,3,5,2,1,8,6,7,,236333
2024-10-10 10:54:14,2024-10-10 11:06:20,IP Address,148.88.245.128,100,725,True,2024-10-10 11:06:20,R_8R9m796LpiPhlQ7,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,163,A middle child (I had older and younger siblings),UK,"South East, England (inc. London)",GCSE grade A-C,6,Average,Average,27000,656,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,Nearly every day,Several days,Several days,Not at all,Several days,Not at all,Not at all,4,2,6,1 day,7 days,3 days,0 days,7 days,2 days,1 day,29,151,240,3,51,Disagree,iPhone,5,0,4,15,,,61,30,23,27,12,strongly agree,6,9,7,2,4,1,3,5,8,,420603
2024-10-10 10:25:57,2024-10-10 11:09:15,IP Address,148.88.245.91,100,2597,True,2024-10-10 11:09:15,R_2PYWdN8Qx0hWE3E,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,160,A middle child (I had older and younger siblings),UK,"Midlands, England",GCSE grade A-C,5,Average,Average,30000,330,receive £100 for sure,lose £100 for sure,75,More than half the days,Several days,Nearly every day,Several days,Not at all,Several days,Not at all,"6 ",3,6,0 days,7 days,0 days,7 days,7 days,5 days,0 days,,680,860,,,Disagree,iPhone,6,45,11,,,,40,30,65,34,34,strongly disagreee,4,5,8,9,6,1,7,3,2,,106414
2024-10-10 10:47:16,2024-10-10 11:26:22,IP Address,148.88.245.56,100,2346,True,2024-10-10 11:26:23,R_8i6727ByDRTooGR,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,166,The oldest of my siblings,Asia,,,5,Average,Average,30000,990,receive £100 for sure,lose £100 for sure,90,Several days,Several days,More than half the days,Several days,Not at all,Several days,Not at all,5,5,6,0 days,7 days,1 day,7 days,7 days,6 days,3 days,,211,363,0,13,Strongly disagree,iPhone,6,30,7,15,,,55,10,20,30,1,strongly agree,2,5,3,6,1,4,9,7,8,,579956
2024-10-10 10:04:42,2024-10-10 11:54:38,IP Address,104.28.89.29,100,6595,True,2024-10-10 11:54:38,R_8qaGAyi0WleyKOd,,,,,53.481,-2.2367,anonymous,EN,Yes,Yes,Yes,Yes,Yes,20,December,Female,157,An only child,UK,"Midlands, England",GCSE grade A-C,24,Average,Average,23000,2000,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,80,Several days,Not at all,Several days,Several days,Not at all,Several days,Not at all,6,5,9,0 days,5 days,0 days,1 day,7 days,2 days,0 days,,83,504,,,Disagree,iPhone,7,0,6,30,,,40,20,20,30,20,strongly agree,1,2,3,4,5,6,7,8,9,,145511
2024-10-10 13:29:31,2024-10-10 13:53:26,IP Address,148.88.245.148,100,1434,True,2024-10-10 13:53:27,R_2DpUoi1ipNxGkC9,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,20,June,Female,175,The oldest of my siblings,UK,"North West, England",A-Level Grade B / C,5,Average,Average,35000,1389,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,70,Several days,Several days,Several days,Nearly every day,Not at all,Several days,Several days,4,3,5,2 days,7 days,0 days,7 days,7 days,3 days,0 days,406,720,650,,,Strongly disagree,iPhone,3,0,3,15,,,45,10,30,8,15,strongly agree,,,,,,,,,,,987198
